departamento,municipio,year,total_homicides,municipio_code,region,population,homic_rate
NARIÑO,GUACHUCAL,2020,1,52317,Pacifico,19917,5.0208364713561275
NARIÑO,GUACHUCAL,2021,1,52317,Pacifico,20089,4.977848573846384
NARIÑO,GUACHUCAL,2022,4,52317,Pacifico,20207,19.79512050279606
NARIÑO,GUACHUCAL,2023,1,52317,Pacifico,20338,4.916904317041991
NARIÑO,GUAITARILLA,2003,3,52320,Pacifico,14752,20.33622559652928
NARIÑO,GUAITARILLA,2004,2,52320,Pacifico,14129,14.155283459551276
NARIÑO,GUAITARILLA,2005,3,52320,Pacifico,13712,21.878646441073514
NARIÑO,GUAITARILLA,2006,1,52320,Pacifico,13493,7.411250277921885
NARIÑO,GUAITARILLA,2007,1,52320,Pacifico,13314,7.510890791647889
NARIÑO,GUAITARILLA,2008,3,52320,Pacifico,13158,22.79981760145919
NARIÑO,GUAITARILLA,2009,1,52320,Pacifico,12991,7.697636825494573
NARIÑO,GUAITARILLA,2010,3,52320,Pacifico,12821,23.399110833788317
NARIÑO,GUAITARILLA,2011,3,52320,Pacifico,12661,23.69481083642682
NARIÑO,GUAITARILLA,2012,3,52320,Pacifico,12498,24.00384061449832
NARIÑO,GUAITARILLA,2015,5,52320,Pacifico,12011,41.62850720173175
NARIÑO,GUAITARILLA,2017,2,52320,Pacifico,11681,17.12182176183546
NARIÑO,GUAITARILLA,2018,1,52320,Pacifico,11582,8.634087376964255
NARIÑO,GUAITARILLA,2019,2,52320,Pacifico,11649,17.168855695767878
NARIÑO,GUAITARILLA,2020,1,52320,Pacifico,11702,8.545547769612032
NARIÑO,GUAITARILLA,2022,1,52320,Pacifico,11838,8.447372867038352
NARIÑO,GUAITARILLA,2024,1,52320,Pacifico,11990,8.340283569641368
NARIÑO,GUALMATÁN,2003,1,52323,Pacifico,5621,17.790428749332857
NARIÑO,GUALMATÁN,2004,1,52323,Pacifico,5650,17.699115044247787
NARIÑO,GUALMATÁN,2005,2,52323,Pacifico,5673,35.25471531817381
NARIÑO,GUALMATÁN,2006,3,52323,Pacifico,5686,52.761167780513546
NARIÑO,GUALMATÁN,2008,4,52323,Pacifico,5709,70.06480994920302
NARIÑO,GUALMATÁN,2009,3,52323,Pacifico,5719,52.456723203357235
NARIÑO,GUALMATÁN,2011,2,52323,Pacifico,5738,34.85535029627048
NARIÑO,GUALMATÁN,2012,1,52323,Pacifico,5747,17.400382808421785
NARIÑO,GUALMATÁN,2013,1,52323,Pacifico,5754,17.379214459506432
NARIÑO,GUALMATÁN,2016,1,52323,Pacifico,5773,17.322016282695305
NARIÑO,GUALMATÁN,2017,1,52323,Pacifico,5778,17.307026652821047
NARIÑO,GUALMATÁN,2020,1,52323,Pacifico,7211,13.867702121758425
NARIÑO,GUALMATÁN,2023,1,52323,Pacifico,7352,13.601741022850925
NARIÑO,ILES,2003,2,52352,Pacifico,7656,26.123301985370954
NARIÑO,ILES,2004,3,52352,Pacifico,7756,38.679731820526044
NARIÑO,ILES,2005,1,52352,Pacifico,7836,12.761613067891782
NARIÑO,ILES,2006,3,52352,Pacifico,7895,37.998733375554146
NARIÑO,ILES,2009,2,52352,Pacifico,8164,24.49779519843214
NARIÑO,ILES,2011,2,52352,Pacifico,8342,23.97506593143131
NARIÑO,ILES,2013,1,52352,Pacifico,8519,11.738466956215518
NARIÑO,ILES,2015,3,52352,Pacifico,8701,34.478795540742446
NARIÑO,ILES,2016,2,52352,Pacifico,8786,22.763487366264513
NARIÑO,ILES,2017,1,52352,Pacifico,8871,11.272686281140796
NARIÑO,ILES,2018,3,52352,Pacifico,7662,39.15426781519186
NARIÑO,ILES,2022,2,52352,Pacifico,7906,25.297242600556537
NARIÑO,ILES,2023,1,52352,Pacifico,7954,12.572290671360323
NARIÑO,ILES,2024,1,52352,Pacifico,7995,12.507817385866167
NARIÑO,IMUÉS,2003,3,52354,Pacifico,7745,38.734667527437054
NARIÑO,IMUÉS,2004,1,52354,Pacifico,7621,13.121637580370031
NARIÑO,IMUÉS,2005,2,52354,Pacifico,7492,26.695141484249866
NARIÑO,IMUÉS,2006,1,52354,Pacifico,7354,13.598041881968996
NARIÑO,IMUÉS,2007,1,52354,Pacifico,7216,13.858093126385809
NARIÑO,IMUÉS,2008,3,52354,Pacifico,7094,42.289258528333804
NARIÑO,IMUÉS,2012,2,52354,Pacifico,6598,30.31221582297666
NARIÑO,IMUÉS,2015,2,52354,Pacifico,6236,32.071840923669015
NARIÑO,IMUÉS,2016,1,52354,Pacifico,6131,16.31055292774425
NARIÑO,IMUÉS,2017,1,52354,Pacifico,6004,16.655562958027982
NARIÑO,IMUÉS,2024,1,52354,Pacifico,7994,12.509382036527395
NARIÑO,IPIALES,2003,37,52356,Pacifico,103155,35.86835344869371
NARIÑO,IPIALES,2004,23,52356,Pacifico,106238,21.64950394397485
NARIÑO,IPIALES,2005,36,52356,Pacifico,109127,32.989086110678386
NARIÑO,IPIALES,2006,42,52356,Pacifico,111762,37.579857196542655
NARIÑO,IPIALES,2007,59,52356,Pacifico,114609,51.479377710301975
NARIÑO,IPIALES,2008,37,52356,Pacifico,117482,31.494186343439846
NARIÑO,IPIALES,2009,25,52356,Pacifico,120392,20.765499368728822
NARIÑO,IPIALES,2010,28,52356,Pacifico,123341,22.70129154133662
NARIÑO,IPIALES,2011,38,52356,Pacifico,126335,30.078758855424073
NARIÑO,IPIALES,2012,42,52356,Pacifico,129362,32.46703050354818
NARIÑO,IPIALES,2013,30,52356,Pacifico,132438,22.652108911339646
NARIÑO,IPIALES,2014,33,52356,Pacifico,135542,24.346696964778445
NARIÑO,IPIALES,2015,25,52356,Pacifico,138679,18.027242769272924
NARIÑO,IPIALES,2016,22,52356,Pacifico,141863,15.507919612583972
NARIÑO,IPIALES,2017,23,52356,Pacifico,145073,15.854087252624542
NARIÑO,IPIALES,2018,36,52356,Pacifico,116136,30.998140111593305
NARIÑO,IPIALES,2019,33,52356,Pacifico,117319,28.12843614418807
NARIÑO,IPIALES,2020,42,52356,Pacifico,118519,35.437356035741104
NARIÑO,IPIALES,2021,47,52356,Pacifico,119416,39.358209955114894
NARIÑO,IPIALES,2022,47,52356,Pacifico,120090,39.13731368140561
NARIÑO,IPIALES,2023,51,52356,Pacifico,120842,42.203869515565785
NARIÑO,IPIALES,2024,37,52356,Pacifico,121546,30.441149852730653
NARIÑO,LA CRUZ,2003,3,52378,Pacifico,17354,17.287080788290883
NARIÑO,LA CRUZ,2004,5,52378,Pacifico,17510,28.555111364934323
NARIÑO,LA CRUZ,2005,19,52378,Pacifico,17630,107.77084515031197
NARIÑO,LA CRUZ,2006,2,52378,Pacifico,17713,11.291142099023316
NARIÑO,LA CRUZ,2007,2,52378,Pacifico,17791,11.241639030970715
NARIÑO,LA CRUZ,2008,3,52378,Pacifico,17864,16.793551276309895
NARIÑO,LA CRUZ,2010,2,52378,Pacifico,17992,11.116051578479324
NARIÑO,LA CRUZ,2011,8,52378,Pacifico,18049,44.32378525126046
NARIÑO,LA CRUZ,2012,2,52378,Pacifico,18100,11.049723756906078
NARIÑO,LA CRUZ,2013,3,52378,Pacifico,18145,16.533480297602647
NARIÑO,LA CRUZ,2014,2,52378,Pacifico,18185,10.998075336816056
NARIÑO,LA CRUZ,2015,6,52378,Pacifico,18220,32.93084522502745
NARIÑO,LA CRUZ,2018,2,52378,Pacifico,18754,10.66439159645942
NARIÑO,LA CRUZ,2019,2,52378,Pacifico,18903,10.580331164365445
NARIÑO,LA CRUZ,2021,1,52378,Pacifico,19156,5.220296512841929
NARIÑO,LA CRUZ,2022,2,52378,Pacifico,19286,10.370216737529814
NARIÑO,LA CRUZ,2023,3,52378,Pacifico,19421,15.447196333865405
NARIÑO,LA CRUZ,2024,3,52378,Pacifico,19528,15.36255632937321
NARIÑO,LA FLORIDA,2003,2,52381,Pacifico,12161,16.446015952635474
NARIÑO,LA FLORIDA,2004,3,52381,Pacifico,11754,25.523226135783563
NARIÑO,LA FLORIDA,2005,7,52381,Pacifico,11423,61.279873938545045
NARIÑO,LA FLORIDA,2006,8,52381,Pacifico,11166,71.64606842199534
NARIÑO,LA FLORIDA,2007,3,52381,Pacifico,10925,27.459954233409615
NARIÑO,LA FLORIDA,2008,2,52381,Pacifico,10700,18.69158878504673
NARIÑO,LA FLORIDA,2009,2,52381,Pacifico,10490,19.065776930409914
NARIÑO,LA FLORIDA,2010,3,52381,Pacifico,10295,29.14035939776591
NARIÑO,LA FLORIDA,2011,7,52381,Pacifico,10116,69.19731119019374
NARIÑO,LA FLORIDA,2012,2,52381,Pacifico,9953,20.09444388626545
NARIÑO,LA FLORIDA,2013,3,52381,Pacifico,9805,30.596634370219274
NARIÑO,LA FLORIDA,2014,2,52381,Pacifico,9672,20.678246484698096
NARIÑO,LA FLORIDA,2015,3,52381,Pacifico,9555,31.39717425431711
NARIÑO,LA FLORIDA,2018,2,52381,Pacifico,10104,19.79414093428345
NARIÑO,LA FLORIDA,2019,1,52381,Pacifico,10190,9.813542688910697
NARIÑO,LA FLORIDA,2020,2,52381,Pacifico,10259,19.495077492933035
NARIÑO,LA FLORIDA,2021,2,52381,Pacifico,10315,19.389238972370336
NARIÑO,LA FLORIDA,2022,1,52381,Pacifico,10366,9.646922631680495
NARIÑO,LA FLORIDA,2024,1,52381,Pacifico,10516,9.509319132750095
NARIÑO,LA LLANADA,2003,2,52385,Pacifico,6685,29.917726252804787
NARIÑO,LA LLANADA,2004,3,52385,Pacifico,6607,45.406387165127896
NARIÑO,LA LLANADA,2005,3,52385,Pacifico,6544,45.84352078239609
NARIÑO,LA LLANADA,2006,3,52385,Pacifico,6494,46.19648906683092
NARIÑO,LA LLANADA,2008,3,52385,Pacifico,6349,47.251535674909434
NARIÑO,LA LLANADA,2010,3,52385,Pacifico,6198,48.402710551790904
NARIÑO,LA LLANADA,2011,1,52385,Pacifico,6127,16.321201240411295
NARIÑO,LA LLANADA,2013,3,52385,Pacifico,5970,50.25125628140704
NARIÑO,LA LLANADA,2015,1,52385,Pacifico,5813,17.20282126268708
NARIÑO,LA LLANADA,2019,1,52385,Pacifico,6510,15.360983102918587
NARIÑO,LA LLANADA,2020,3,52385,Pacifico,6547,45.822514128608525
NARIÑO,LA LLANADA,2021,3,52385,Pacifico,6567,45.682960255824575
NARIÑO,LA LLANADA,2022,1,52385,Pacifico,6617,15.11258878645912
NARIÑO,LA LLANADA,2023,1,52385,Pacifico,6636,15.06931886678722
NARIÑO,LA LLANADA,2024,2,52385,Pacifico,6683,29.92667963489451
NARIÑO,LA TOLA,2004,2,52390,Pacifico,8090,24.721878862793574
NARIÑO,LA TOLA,2005,2,52390,Pacifico,8408,23.78686964795433
NARIÑO,LA TOLA,2007,8,52390,Pacifico,9097,87.94107947675057
NARIÑO,LA TOLA,2008,3,52390,Pacifico,9475,31.662269129287598
NARIÑO,LA TOLA,2009,1,52390,Pacifico,9862,10.13993104846887
NARIÑO,LA TOLA,2010,2,52390,Pacifico,10251,19.5102916788606
NARIÑO,LA TOLA,2012,2,52390,Pacifico,11130,17.969451931716083
NARIÑO,LA TOLA,2013,2,52390,Pacifico,11591,17.25476662928134
NARIÑO,LA TOLA,2014,2,52390,Pacifico,12073,16.565890830779423
NARIÑO,LA TOLA,2016,2,52390,Pacifico,13112,15.25320317266626
NARIÑO,LA TOLA,2017,4,52390,Pacifico,13669,29.263296510351893
NARIÑO,LA TOLA,2018,2,52390,Pacifico,7411,26.986911347996223
NARIÑO,LA TOLA,2019,3,52390,Pacifico,7469,40.166019547462845
NARIÑO,LA TOLA,2020,1,52390,Pacifico,7528,13.283740701381507
NARIÑO,LA TOLA,2021,4,52390,Pacifico,7563,52.88906518577284
NARIÑO,LA TOLA,2022,5,52390,Pacifico,7595,65.83278472679395
NARIÑO,LA TOLA,2024,4,52390,Pacifico,7709,51.88740433259826
NARIÑO,LA UNIÓN,2003,9,52399,Pacifico,28375,31.718061674008812
NARIÑO,LA UNIÓN,2004,11,52399,Pacifico,28127,39.108330074305826
NARIÑO,LA UNIÓN,2005,8,52399,Pacifico,27914,28.65945403740059
NARIÑO,LA UNIÓN,2006,4,52399,Pacifico,27713,14.43365929347238
NARIÑO,LA UNIÓN,2007,12,52399,Pacifico,27539,43.57456697774066
NARIÑO,LA UNIÓN,2008,7,52399,Pacifico,27359,25.58573047260499
NARIÑO,LA UNIÓN,2009,10,52399,Pacifico,27179,36.793112329371944
NARIÑO,LA UNIÓN,2010,7,52399,Pacifico,27001,25.924965742009555
NARIÑO,LA UNIÓN,2011,9,52399,Pacifico,26819,33.5582982214102
NARIÑO,LA UNIÓN,2012,22,52399,Pacifico,26639,82.58568264574495
NARIÑO,LA UNIÓN,2013,22,52399,Pacifico,26456,83.15693982461445
NARIÑO,LA UNIÓN,2014,17,52399,Pacifico,26265,64.72491909385113
NARIÑO,LA UNIÓN,2015,10,52399,Pacifico,26078,38.346498964644525
NARIÑO,LA UNIÓN,2016,12,52399,Pacifico,25886,46.35710422622267
NARIÑO,LA UNIÓN,2017,3,52399,Pacifico,25689,11.678150181011329
NARIÑO,LA UNIÓN,2018,6,52399,Pacifico,31858,18.83357398455647
NARIÑO,LA UNIÓN,2019,6,52399,Pacifico,32197,18.63527657856322
NARIÑO,LA UNIÓN,2020,6,52399,Pacifico,32569,18.422426233534956
NARIÑO,LA UNIÓN,2021,5,52399,Pacifico,32835,15.227653418608192
NARIÑO,LA UNIÓN,2022,10,52399,Pacifico,33028,30.27734043841589
NARIÑO,LA UNIÓN,2023,12,52399,Pacifico,33262,36.077205219169024
NARIÑO,LA UNIÓN,2024,11,52399,Pacifico,33456,32.87900526064084
NARIÑO,LEIVA,2003,1,52405,Pacifico,11331,8.825346394846
NARIÑO,LEIVA,2004,5,52405,Pacifico,11558,43.26007959854646
NARIÑO,LEIVA,2005,11,52405,Pacifico,11785,93.33899024183285
NARIÑO,LEIVA,2006,11,52405,Pacifico,12009,91.59796819052377
NARIÑO,LEIVA,2007,13,52405,Pacifico,12213,106.4439531646606
NARIÑO,LEIVA,2008,6,52405,Pacifico,12422,48.30140074062148
NARIÑO,LEIVA,2009,3,52405,Pacifico,12631,23.751088591560446
NARIÑO,LEIVA,2010,11,52405,Pacifico,12836,85.69647865378623
NARIÑO,LEIVA,2011,7,52405,Pacifico,13039,53.68509855050234
NARIÑO,LEIVA,2012,11,52405,Pacifico,13252,83.00633866586176
NARIÑO,LEIVA,2013,13,52405,Pacifico,13449,96.66146181872257
NARIÑO,LEIVA,2014,6,52405,Pacifico,13666,43.904580711254205
NARIÑO,LEIVA,2015,5,52405,Pacifico,13849,36.10368979709726
NARIÑO,LEIVA,2016,8,52405,Pacifico,14064,56.88282138794084
NARIÑO,LEIVA,2017,5,52405,Pacifico,14266,35.048366746109636
NARIÑO,LEIVA,2018,9,52405,Pacifico,9768,92.13759213759214
NARIÑO,LEIVA,2019,10,52405,Pacifico,9864,101.37875101378751
NARIÑO,LEIVA,2020,21,52405,Pacifico,9936,211.3526570048309
NARIÑO,LEIVA,2021,18,52405,Pacifico,10006,179.8920647611433
NARIÑO,LEIVA,2022,6,52405,Pacifico,10078,59.53562214725144
NARIÑO,LEIVA,2023,10,52405,Pacifico,10144,98.58044164037854
NARIÑO,LEIVA,2024,4,52405,Pacifico,10207,39.188792005486434
NARIÑO,LINARES,2003,2,52411,Pacifico,12434,16.084928422068522
NARIÑO,LINARES,2004,8,52411,Pacifico,12084,66.20324395895399
NARIÑO,LINARES,2005,16,52411,Pacifico,11821,135.35233905760933
NARIÑO,LINARES,2006,9,52411,Pacifico,11642,77.30630475863254
NARIÑO,LINARES,2007,17,52411,Pacifico,11461,148.3291161329727
NARIÑO,LINARES,2008,10,52411,Pacifico,11287,88.59750155045629
NARIÑO,LINARES,2009,4,52411,Pacifico,11107,36.01332493022419
NARIÑO,LINARES,2010,6,52411,Pacifico,10932,54.88474204171241
NARIÑO,LINARES,2012,6,52411,Pacifico,10572,56.75368898978434
NARIÑO,LINARES,2013,5,52411,Pacifico,10394,48.10467577448528
NARIÑO,LINARES,2014,9,52411,Pacifico,10225,88.0195599022005
NARIÑO,LINARES,2016,11,52411,Pacifico,9879,111.34730235853833
NARIÑO,LINARES,2017,1,52411,Pacifico,9699,10.310341272296114
NARIÑO,LINARES,2018,2,52411,Pacifico,10236,19.538882375928097
NARIÑO,LINARES,2019,3,52411,Pacifico,10284,29.171528588098013
NARIÑO,LINARES,2020,2,52411,Pacifico,10344,19.334880123743233
NARIÑO,LINARES,2021,3,52411,Pacifico,10378,28.907303912121797
NARIÑO,LINARES,2022,3,52411,Pacifico,10453,28.699894767052523
NARIÑO,LINARES,2023,3,52411,Pacifico,10510,28.5442435775452
NARIÑO,LINARES,2024,4,52411,Pacifico,10592,37.764350453172206
NARIÑO,LOS ANDES,2003,4,52418,Pacifico,15689,25.49557014468736
NARIÑO,LOS ANDES,2004,5,52418,Pacifico,15965,31.318509238960228
NARIÑO,LOS ANDES,2005,5,52418,Pacifico,16249,30.77112437688473
NARIÑO,LOS ANDES,2006,7,52418,Pacifico,16539,42.3242033980289
NARIÑO,LOS ANDES,2007,4,52418,Pacifico,16834,23.761435190685518
NARIÑO,LOS ANDES,2008,1,52418,Pacifico,17145,5.832604257801108
NARIÑO,LOS ANDES,2009,4,52418,Pacifico,17437,22.93972587027585
NARIÑO,LOS ANDES,2011,1,52418,Pacifico,18084,5.529750055297501
NARIÑO,LOS ANDES,2012,3,52418,Pacifico,18403,16.301689941857305
NARIÑO,LOS ANDES,2013,3,52418,Pacifico,18738,16.01024655779699
NARIÑO,LOS ANDES,2014,2,52418,Pacifico,19078,10.48327916972429
NARIÑO,LOS ANDES,2015,3,52418,Pacifico,19414,15.452766045122077
NARIÑO,LOS ANDES,2017,3,52418,Pacifico,20128,14.904610492845785
NARIÑO,LOS ANDES,2018,1,52418,Pacifico,9547,10.474494605635277
NARIÑO,LOS ANDES,2019,2,52418,Pacifico,9590,20.855057351407716
NARIÑO,LOS ANDES,2021,3,52418,Pacifico,9635,31.136481577581733
NARIÑO,LOS ANDES,2022,3,52418,Pacifico,9687,30.96934035305048
NARIÑO,LOS ANDES,2023,1,52418,Pacifico,9766,10.239606799098913
NARIÑO,LOS ANDES,2024,6,52418,Pacifico,9809,61.16831481292691
NARIÑO,MAGÜI,2003,3,52427,Pacifico,15208,19.72645975802209
NARIÑO,MAGÜI,2004,3,52427,Pacifico,15807,18.978933383943822
NARIÑO,MAGÜI,2005,3,52427,Pacifico,16394,18.29937782115408
NARIÑO,MAGÜI,2006,2,52427,Pacifico,16968,11.786892975011787
NARIÑO,MAGÜI,2007,1,52427,Pacifico,17498,5.7149388501543035
NARIÑO,MAGÜI,2008,3,52427,Pacifico,18059,16.61221551580929
NARIÑO,MAGÜI,2009,3,52427,Pacifico,18624,16.108247422680414
NARIÑO,MAGÜI,2011,4,52427,Pacifico,19822,20.179598425991323
NARIÑO,MAGÜI,2012,2,52427,Pacifico,20435,9.787129924149742
NARIÑO,MAGÜI,2013,2,52427,Pacifico,21086,9.484966328369534
NARIÑO,MAGÜI,2014,2,52427,Pacifico,21747,9.19667080516853
NARIÑO,MAGÜI,2015,2,52427,Pacifico,22437,8.91384766234345
NARIÑO,MAGÜI,2016,1,52427,Pacifico,23136,4.322268326417705
NARIÑO,MAGÜI,2017,13,52427,Pacifico,23869,54.46394905525996
NARIÑO,MAGÜI,2018,6,52427,Pacifico,24705,24.286581663630844
NARIÑO,MAGÜI,2019,7,52427,Pacifico,25075,27.91625124626122
NARIÑO,MAGÜI,2020,4,52427,Pacifico,25441,15.722652411461814
NARIÑO,MAGÜI,2021,3,52427,Pacifico,25723,11.662714302375306
NARIÑO,MAGÜI,2022,7,52427,Pacifico,25852,27.077208726597554
NARIÑO,MAGÜI,2023,4,52427,Pacifico,25981,15.395866209922636
NARIÑO,MAGÜI,2024,2,52427,Pacifico,26143,7.6502314195004395
NARIÑO,MALLAMA,2003,3,52435,Pacifico,9628,31.159119235562944
NARIÑO,MALLAMA,2004,4,52435,Pacifico,9459,42.28776826302992
NARIÑO,MALLAMA,2005,8,52435,Pacifico,9286,86.15119534783545
NARIÑO,MALLAMA,2006,11,52435,Pacifico,9102,120.85255987695012
NARIÑO,MALLAMA,2007,3,52435,Pacifico,8940,33.55704697986577
NARIÑO,MALLAMA,2008,3,52435,Pacifico,8794,34.114168751421424
NARIÑO,MALLAMA,2009,6,52435,Pacifico,8637,69.46856547412295
NARIÑO,MALLAMA,2010,5,52435,Pacifico,8493,58.87201224537854
NARIÑO,MALLAMA,2012,10,52435,Pacifico,8190,122.1001221001221
NARIÑO,MALLAMA,2013,2,52435,Pacifico,8044,24.86325211337643
NARIÑO,MALLAMA,2014,1,52435,Pacifico,7897,12.663036596175765
NARIÑO,MALLAMA,2016,4,52435,Pacifico,7608,52.576235541535226
NARIÑO,MALLAMA,2017,2,52435,Pacifico,7471,26.770178021683844
NARIÑO,MALLAMA,2018,6,52435,Pacifico,8976,66.84491978609626
NARIÑO,MALLAMA,2019,10,52435,Pacifico,9079,110.14428901861437
NARIÑO,MALLAMA,2020,3,52435,Pacifico,9186,32.65839320705422
NARIÑO,MALLAMA,2021,14,52435,Pacifico,9278,150.89458935115326
NARIÑO,MALLAMA,2022,10,52435,Pacifico,9336,107.11225364181662
NARIÑO,MALLAMA,2023,11,52435,Pacifico,9396,117.07109408258833
NARIÑO,MALLAMA,2024,2,52435,Pacifico,9440,21.1864406779661
NARIÑO,MOSQUERA,2004,4,52473,Pacifico,11608,34.45899379738112
NARIÑO,MOSQUERA,2005,3,52473,Pacifico,11995,25.010421008753646
NARIÑO,MOSQUERA,2006,1,52473,Pacifico,12390,8.071025020177563
NARIÑO,MOSQUERA,2007,3,52473,Pacifico,12767,23.49808099005248
NARIÑO,MOSQUERA,2008,4,52473,Pacifico,13161,30.39282729275891
NARIÑO,MOSQUERA,2009,3,52473,Pacifico,13568,22.110849056603776
NARIÑO,MOSQUERA,2011,3,52473,Pacifico,14423,20.80011093392498
NARIÑO,MOSQUERA,2014,3,52473,Pacifico,15801,18.98614011771407
NARIÑO,MOSQUERA,2015,1,52473,Pacifico,16270,6.146281499692686
NARIÑO,MOSQUERA,2016,2,52473,Pacifico,16769,11.926769634444511
NARIÑO,MOSQUERA,2017,4,52473,Pacifico,17275,23.1548480463097
NARIÑO,MOSQUERA,2018,1,52473,Pacifico,11984,8.344459279038718
NARIÑO,MOSQUERA,2019,2,52473,Pacifico,12134,16.482610845557936
NARIÑO,MOSQUERA,2020,8,52473,Pacifico,12286,65.11476477291225
NARIÑO,MOSQUERA,2021,2,52473,Pacifico,12393,16.138142499798274
NARIÑO,MOSQUERA,2023,1,52473,Pacifico,12547,7.970032677133976
NARIÑO,NARIÑO,2005,1,52480,Pacifico,4183,23.90628735357399
NARIÑO,NARIÑO,2006,4,52480,Pacifico,4235,94.45100354191264
NARIÑO,NARIÑO,2008,2,52480,Pacifico,4376,45.703839122486286
NARIÑO,NARIÑO,2009,1,52480,Pacifico,4444,22.5022502250225
NARIÑO,NARIÑO,2013,1,52480,Pacifico,4725,21.164021164021165
NARIÑO,NARIÑO,2016,2,52480,Pacifico,4934,40.53506282934738
NARIÑO,NARIÑO,2018,1,52480,Pacifico,4364,22.914757103574704
NARIÑO,OLAYA HERRERA,2003,3,52490,Pacifico,26422,11.354174551510106
NARIÑO,OLAYA HERRERA,2004,10,52490,Pacifico,26883,37.19822936428226
NARIÑO,OLAYA HERRERA,2005,20,52490,Pacifico,27359,73.10208706458569
NARIÑO,OLAYA HERRERA,2006,18,52490,Pacifico,27830,64.67840459935321
NARIÑO,OLAYA HERRERA,2007,12,52490,Pacifico,28216,42.529061525375674
NARIÑO,OLAYA HERRERA,2008,8,52490,Pacifico,28589,27.98279058379097
NARIÑO,OLAYA HERRERA,2009,10,52490,Pacifico,28958,34.53277160024864
NARIÑO,OLAYA HERRERA,2010,2,52490,Pacifico,29324,6.820351930159596
NARIÑO,OLAYA HERRERA,2011,3,52490,Pacifico,29704,10.099649878804202
NARIÑO,OLAYA HERRERA,2012,14,52490,Pacifico,30081,46.541005950600045
NARIÑO,OLAYA HERRERA,2013,12,52490,Pacifico,30456,39.40110323089047
NARIÑO,OLAYA HERRERA,2014,5,52490,Pacifico,30832,16.21691748832382
NARIÑO,OLAYA HERRERA,2015,10,52490,Pacifico,31204,32.047173439302654
NARIÑO,OLAYA HERRERA,2016,14,52490,Pacifico,31593,44.31361377520337
NARIÑO,OLAYA HERRERA,2017,35,52490,Pacifico,31986,109.42287250672167
NARIÑO,OLAYA HERRERA,2018,31,52490,Pacifico,25358,122.24938875305624
NARIÑO,OLAYA HERRERA,2019,16,52490,Pacifico,25580,62.54886630179828
NARIÑO,OLAYA HERRERA,2020,25,52490,Pacifico,25811,96.85792879005075
NARIÑO,OLAYA HERRERA,2021,26,52490,Pacifico,25969,100.1193730986946
NARIÑO,OLAYA HERRERA,2022,15,52490,Pacifico,26110,57.44925315970893
NARIÑO,OLAYA HERRERA,2023,7,52490,Pacifico,26280,26.636225266362253
NARIÑO,OLAYA HERRERA,2024,7,52490,Pacifico,26469,26.44603120631682
NARIÑO,OSPINA,2004,3,52506,Pacifico,8132,36.89129365469749
NARIÑO,OSPINA,2010,1,52506,Pacifico,8500,11.764705882352942
NARIÑO,OSPINA,2011,1,52506,Pacifico,8547,11.7000117000117
NARIÑO,OSPINA,2015,1,52506,Pacifico,8713,11.47710317915758
NARIÑO,OSPINA,2023,2,52506,Pacifico,7393,27.052617340727714
NARIÑO,PASTO (CT),2003,160,52001,Pacifico,369901,43.254816829367854
NARIÑO,PASTO (CT),2004,116,52001,Pacifico,376236,30.831712010546575
NARIÑO,PASTO (CT),2005,102,52001,Pacifico,382422,26.672105684296408
NARIÑO,PASTO (CT),2006,123,52001,Pacifico,388354,31.67213418685014
NARIÑO,PASTO (CT),2007,90,52001,Pacifico,394254,22.827923115554945
NARIÑO,PASTO (CT),2008,118,52001,Pacifico,400055,29.495944307657698
NARIÑO,PASTO (CT),2009,114,52001,Pacifico,405882,28.086980945200825
NARIÑO,PASTO (CT),2010,92,52001,Pacifico,411697,22.346531551116477
NARIÑO,PASTO (CT),2011,123,52001,Pacifico,417484,29.462206934876548
NARIÑO,PASTO (CT),2012,87,52001,Pacifico,423217,20.556830184042703
NARIÑO,PASTO (CT),2013,105,52001,Pacifico,428890,24.48180186061694
NARIÑO,PASTO (CT),2014,57,52001,Pacifico,434486,13.118949747517757
NARIÑO,PASTO (CT),2015,59,52001,Pacifico,439993,13.409304238931073
NARIÑO,PASTO (CT),2016,65,52001,Pacifico,445409,14.593328828110792
NARIÑO,PASTO (CT),2017,53,52001,Pacifico,450645,11.760920458453993
NARIÑO,PASTO (CT),2018,50,52001,Pacifico,392930,12.724912834347085
NARIÑO,PASTO (CT),2019,53,52001,Pacifico,397266,13.341187013235466
NARIÑO,PASTO (CT),2020,57,52001,Pacifico,402073,14.176530132587864
NARIÑO,PASTO (CT),2021,50,52001,Pacifico,405730,12.323466344613413
NARIÑO,PASTO (CT),2022,41,52001,Pacifico,408358,10.040209815896835
NARIÑO,PASTO (CT),2023,41,52001,Pacifico,410835,9.979675538841628
NARIÑO,PASTO (CT),2024,32,52001,Pacifico,413484,7.73911445182885
NARIÑO,POLICARPA,2003,5,52540,Pacifico,13178,37.94202458643193
NARIÑO,POLICARPA,2004,13,52540,Pacifico,13484,96.41056066449126
NARIÑO,POLICARPA,2005,12,52540,Pacifico,13785,87.05114254624593
NARIÑO,POLICARPA,2006,33,52540,Pacifico,14076,234.44160272804777
NARIÑO,POLICARPA,2007,25,52540,Pacifico,14373,173.93724344256592
NARIÑO,POLICARPA,2008,5,52540,Pacifico,14665,34.094783498124784
NARIÑO,POLICARPA,2009,13,52540,Pacifico,14968,86.851950828434
